CODIGO DE FABRICA;COD GECOM;DESCRIPCION OPTIMA;RUBRO ;SUBRRUBRO ;MARCA;STOCK ;LISTA 1 ;LISTA 2;LISTA 3;COND DE IVA ;MONEDA;VISIBLE EN INTERNET ;MERCADO LIBRE;AMAZON ;OLX
OS6830-52;OS6830-52;COLG 3 LUCES PANT EMBUDO 16CM H14CM NEG;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;24648,8;22183,92;18333,82;21;$;S;S;S;S
CR6676-10;CR6676-10;COLG 3L MALLA METAL 45CM CADEN;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;26702,28;24032,05;19861,2;21;$;S;S;S;S
OS6840-52;OS6840-52;COLG 4 LUCES PANT EMBUDO 16CM H14CM NEG;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;32531,69;29278,52;24197,12;21;$;S;S;S;S
CJ6683;CJ6683-01;COLG ALAMBRE 1L AVIAR BLAN;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;5026,82;4524,14;3738,96;21;$;S;S;S;S
CJ6682-01;CJ6682-01;COLG ALAMBRE 1L BOTELLA BLAN;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;5026,82;4524,14;3738,96;21;$;S;S;S;S
CJ6682-10;CJ6682-10;COLG ALAMBRE 1L BOTELLA COB;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;7219,34;6497,41;5369,76;21;$;S;S;S;S
CJ6682-02;CJ6682-02;COLG ALAMBRE 1L BOTELLA NG;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;5026,82;4524,14;3738,96;21;$;S;S;S;S
CJ6681;CJ6681-01;COLG ALAMBRE 1L DIAMANTE BLAN;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;5026,82;4524,14;3738,96;21;$;S;S;S;S
CR6316-31;CR6316-31;COLG BL MICRO 3L REG CADENA PANT TELA BLANCA;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;43034,38;38730,94;32009,04;21;$;S;S;S;S
CC6610-02;CC6610-02;COLG CHAPA 1/2 ESFERA 1L NG;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;3936,3;3542,67;2927,82;21;$;S;S;S;S
CR6671-02;CR6671-02;COLG CHAPA ACRILIC 1LUZ 30X30;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;24939,55;22445,6;18550,08;21;$;S;S;S;S
CR6672-02;CR6672-02;COLG CHAPA ACRILIC 2LUZ 70X30;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;45096,22;40586,59;33542,64;21;$;S;S;S;S
CR6674-02;CR6674-02;COLG CHAPA ACRILIC 4LUZ 100X30;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;76517,5;68865,75;56913,84;21;$;S;S;S;S
CR6661-02;CR6661-02;COLG CHAPA MALLA 1 LUZ 30X30CM;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;22115,41;19903,87;16449,48;21;$;S;S;S;S
CR6662-02;CR6662-02;COLG CHAPA MALLA 2 LUZ 70X30CM;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;39975,01;35977,51;29733,48;21;$;S;S;S;S
CR6664-02;CR6664-02;COLG CHAPA MALLA 4LUZ 100X30CM;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;67840,34;61056,31;50459,76;21;$;S;S;S;S
CR6662-19;CR6662-19;COLG CHAPA MALLA MET 2L 70CMX30CM OXIDO;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;53911,31;48520,18;40099,32;21;$;S;S;S;S
CC6615-26;CC6615-26;COLG CHAPA OVI 180 1L ROJO MET;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;4705,93;4235,34;3500,28;21;$;S;S;S;S
CC6635-01;CC6635-01;COLG CHAPA OVI 180 3L BLAN REG 70;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;14305,99;12875,39;10640,82;21;$;S;S;S;S
CJ6681-10;CJ6681-10;COLG DE ALAMBRE 1L E-27 TIPO JAULA DIAM;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;7219,34;6497,41;5369,76;21;$;S;S;S;S
CJ6681-02;CJ6681-02;COLG DE ALAMBRE 1L JAULA DIAMANTE NEG;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;5026,82;4524,14;3738,96;21;$;S;S;S;S
OS6810-61;OS6810-61;COLG PANT MET EMBUDO 1L BL MICRO-CROMO;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;7452,24;6707,02;5542,99;21;$;S;S;S;S
CR6651-19;CR6651-19;COLG RECTANG HIERRO 1L 20X20X26 OXIDADO;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;13990,02;12591,02;10405,8;21;$;S;S;S;S
CR6651-02;CR6651-02;COLG RECTANGULAR DE HIERRO 1L 20X20X26C;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;10368,73;9331,86;7712,28;21;$;S;S;S;S
CR6653-02;CR6653-02;COLG RECTANGULAR DE HIERRO 5L 97X20X26C;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;33549,91;30194,92;24954,48;21;$;S;S;S;S
CR6652-02;CR6652-02;COLG RECTANGULAR HIERRO 3L NEGRO;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;19474,22;17526,8;14484,96;21;$;S;S;S;S
CS6601;CS6601;COLG VIDR CUADRADO CHICO E27;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;3557,11;3201,4;2645,79;21;$;S;S;S;S
6702-13;6702-13;COLG VIDRIO BASE METAL 1L ACE;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;7710,23;6939,2;5734,88;21;$;S;S;S;S
OS6810-51;OS6810-51;COLG. 1 LUZ PANT. EMBUDO Ø16CM H14CM BL;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;8049,89;7244,9;5987,52;21;$;S;S;S;S
OS6820-51;OS6820-51;COLG. 2 LUCES PANT. EMBUDO Ø16CM H14CM ;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;16907,03;15216,32;12575,48;21;$;S;S;S;S
OS6830-51;OS6830-51;COLG. 3 LUCES PANT. EMBUDO Ø16CM H14CM ;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;24648,8;22183,92;18333,82;21;$;S;S;S;S
OS6840-51;OS6840-51;COLG. 4 LUCES PANT. EMBUDO Ø16CM H14CM ;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;32531,69;29278,52;24197,12;21;$;S;S;S;S
CR6677-02;CR6677-02;COLGANTE 1LUZ NG PANTALLA TELA 300 X H2;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;7456,63;6710,96;5546,25;21;$;S;S;S;S
7691-02;7691-02;COLGANTE CHAPA ECO 33CM 1L NG;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;5873,34;5286,01;4368,6;21;$;S;S;S;S
15917-02E;15917-02E;CONJ ARMADO E27 P/PANTALLA ALUMINIO 5/8;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;991,29;892,16;737,32;21;$;S;S;S;S
6652;6652;PANTALLA DE ALUMINIO DIAMETRO 35CM;ILUMINACION;COLGANTES;SAN JUSTO ILUM;0;2975,15;2677,63;2212,92;21;$;S;S;S;S
7520-01;7520-01;DIF TRICARA 8X28 1E-27X23W BCO;ILUMINACION;DIFUSOR;SAN JUSTO ILUM;0;7614,29;6852,86;5663,52;21;$;S;S;S;S
8290;8290;DIFUSOR CURVO BISEL 1XE27;ILUMINACION;DIFUSOR;SAN JUSTO ILUM;0;5866,83;5280,14;4363,75;21;$;S;S;S;S
8280;8280;DIFUSOR RECTANGULAR 1XE27;ILUMINACION;DIFUSOR;SAN JUSTO ILUM;0;5617,41;5055,67;4178,24;21;$;S;S;S;S
8257;8257;DIFUSOR RED 1L X E27 POLI 25CM;ILUMINACION;DIFUSOR;SAN JUSTO ILUM;0;2268,02;2041,22;1686,96;21;$;S;S;S;S
5510-02;5510-02;FARO TRAP-BASE C/CRUZ.NEGRO;ILUMINACION;FAROL;SAN JUSTO ILUM;0;6515,12;5863,61;4845,96;21;$;S;S;S;S
5560-02;5560-02;FAROL C/MENS 1LUZ P/BC ESMER NG;ILUMINACION;FAROL;SAN JUSTO ILUM;0;6981,22;6283,09;5192,64;21;$;S;S;S;S
5570-02;5570-02;FAROL C/MENS 1LUZ P/BC ESMER NG;ILUMINACION;FAROL;SAN JUSTO ILUM;0;8182,02;7363,82;6085,8;21;$;S;S;S;S
5562-02;5562-02;FAROL D/COLG 1LUZ P/BC ESMER NG;ILUMINACION;FAROL;SAN JUSTO ILUM;0;7861,13;7075,02;5847,12;21;$;S;S;S;S
5565-02;5565-02;FAROL D/PARE 1LUZ P/BC ESMER NG;ILUMINACION;FAROL;SAN JUSTO ILUM;0;5235,91;4712,32;3894,48;21;$;S;S;S;S
5533-02;5533-02;FAROL HEXAG MENS COLONIAL NEG;ILUMINACION;FAROL;SAN JUSTO ILUM;0;7476,35;6728,71;5560,92;21;$;S;S;S;S
5563-02;5563-02;FAROL ORIENT D/PARED 1LUZ  180X180 NG;ILUMINACION;FAROL;SAN JUSTO ILUM;0;5235,91;4712,32;3894,48;21;$;S;S;S;S
5592-02;5592-02;FAROL PIRAMIDAL NG 1L H35CM COLGANTE C/;ILUMINACION;FAROL;SAN JUSTO ILUM;0;11540,5;10386,45;8583,84;21;$;S;S;S;S
5590-02;5590-02;FAROL PIRAMIDAL NG 1L H35CM PARA PARED;ILUMINACION;FAROL;SAN JUSTO ILUM;0;11202,18;10081,96;8332,2;21;$;S;S;S;S
5512-02;5512-02;FAROL TRAP FLORON C/CADENA NG;ILUMINACION;FAROL;SAN JUSTO ILUM;0;7499,58;6749,62;5578,2;21;$;S;S;S;S
5513-02;5513-02;FAROL TRAPEZ.MENS COL.FIJA NG;ILUMINACION;FAROL;SAN JUSTO ILUM;0;7357,28;6621,56;5472,36;21;$;S;S;S;S
5500-02;5500-02;FAROL TRAPEZOIDAL DE PARED NG;ILUMINACION;FAROL;SAN JUSTO ILUM;0;4949,87;4454,88;3681,72;21;$;S;S;S;S
5530;5530-02;FAROL HEXAG BASE C/CRUCETA NEG;ILUMINACION;FAROLES;SAN JUSTO ILUM;0;6622,57;5960,31;4925,88;21;$;S;S;S;S
5532;5532-02;FAROL HEXAG FLORON CADENA NEG;ILUMINACION;FAROLES;SAN JUSTO ILUM;0;7624,45;6862,01;5671,08;21;$;S;S;S;S
5534;5534-02;FAROL HEXAG MENS ARO MOVIL NEG;ILUMINACION;FAROLES;SAN JUSTO ILUM;0;7837,9;7054,11;5829,84;21;$;S;S;S;S
CR8801-02;CR8801-02;LAMP MESA MALLA METAL B MICRO;ILUMINACION;LAMPARAS;SAN JUSTO ILUM;0;24386,37;21947,73;18138,62;21;$;S;S;S;S
CR8802-01;CR8802-01;LAMP MESA MALLA METAL BL/NG/MA;ILUMINACION;LAMPARAS;SAN JUSTO ILUM;0;24386,37;21947,73;18138,62;21;$;S;S;S;S
CR8804-01;CR8804-01;LAMP MESA MALLA METAL COBRE;ILUMINACION;LAMPARAS;SAN JUSTO ILUM;0;30194,74;27175,26;22458,89;21;$;S;S;S;S
8852;8852;REP PANTALLA NEGRA TELA 30CM ALTO 20CM;ILUMINACION;LAMPARAS;SAN JUSTO ILUM;0;7023,32;6320,99;5223,96;21;$;S;S;S;S
6651;6651;PANTALLA ALUMINIO CANCHA S/PINT 30CM;ILUMINACION;PANTALLA;SAN JUSTO ILUM;0;2109,76;1898,78;1569,24;21;$;S;S;S;S
6653;6653;PANTALLA ALUMINIO CANCHA S/PINT 40CM;ILUMINACION;PANTALLA;SAN JUSTO ILUM;0;3956,7;3561,03;2943;21;$;S;S;S;S
PS8236;PS8236;PLAFON 2L E27 CON VIDRIO SERIGRAFIADO C;ILUMINACION;PLAFON;SAN JUSTO ILUM;0;3884,43;3495,99;2889,25;21;$;S;S;S;S
PS8241;PS8241;PLAFON 2L E27 CON VIDRIO SERIGRAFIADO C;ILUMINACION;PLAFON;SAN JUSTO ILUM;0;3884,43;3495,99;2889,25;21;$;S;S;S;S
PS8243;PS8243;PLAFON 2L E27 SERIGRAFIA ONDAS RED 30CM;ILUMINACION;PLAFON;SAN JUSTO ILUM;0;3884,43;3495,99;2889,25;21;$;S;S;S;S
PS8238;PS8238;PLAFON 2L VIDRIO ONDAS CUAD GDE 30X30CM;ILUMINACION;PLAFON;SAN JUSTO ILUM;0;3884,43;3495,99;2889,25;21;$;S;S;S;S
6352-02;6352-02;PLAFON 3 LUCES MOVIL P/AR111 NEGRO;ILUMINACION;PLAFON;SAN JUSTO ILUM;0;20952,36;18857,12;15584,4;21;$;S;S;S;S
6353-02;6353-02;PLAFON 4 LUC. MOVIL P/AR111 NG;ILUMINACION;PLAFON;SAN JUSTO ILUM;0;26196,98;23577,29;19485,36;21;$;S;S;S;S
8240;8240;PLAFON CIRCULAR;ILUMINACION;PLAFON;SAN JUSTO ILUM;0;7439,09;6695,18;5533,21;21;$;S;S;S;S
8235;8235;PLAFON CUADRADO GRANDE;ILUMINACION;PLAFON;SAN JUSTO ILUM;0;8280,76;7452,68;6159,24;21;$;S;S;S;S
6341-02;6341-02;PLAFON MOV AR111 C/GU10 NG;ILUMINACION;PLAFON;SAN JUSTO ILUM;0;5079,1;4571,19;3777,84;21;$;S;S;S;S
6470-01;6470-01;PLAFON MOVIL DICROLED 100X100MM GU10 BL;ILUMINACION;PLAFON;SAN JUSTO ILUM;0;5079,1;4571,19;3777,84;21;$;S;S;S;S
8227;8227;PLAFON RED 2L X E27 POLI 25CM;ILUMINACION;PLAFONES;SAN JUSTO ILUM;0;2511,96;2260,76;1868,4;21;$;S;S;S;S
6450-02;6450-02;SPOT CUADR MOV 1L DICROLED NG;ILUMINACION;SPOT;SAN JUSTO ILUM;0;3981,38;3583,25;2961,36;21;$;S;S;S;S
G6171-02;G6171-02;SPOT EMB 1L MOVIL AR-111 NG;ILUMINACION;SPOT;SAN JUSTO ILUM;0;1797,58;1617,82;1337,04;21;$;S;S;S;S
6305-13;6305-13;SPOT EXTERIOR AR111 ACERO;ILUMINACION;SPOT;SAN JUSTO ILUM;0;4357,45;3921,71;3241,08;21;$;S;S;S;S
G6100-01;G6100-01;SPOT FIJO 80MM BLANCO C/GU10;ILUMINACION;SPOT;SAN JUSTO ILUM;0;752,14;676,92;559,44;21;$;S;S;S;S
7170-13;7170-13;SPOT MOVIL 16CM ACERO POLICARBONATO GU1;ILUMINACION;SPOT;SAN JUSTO ILUM;0;3127,61;2814,85;2326,32;21;$;S;S;S;S
7170-01;7170-01;SPOT MOVIL 16CM BL POLICARBONATO GU10;ILUMINACION;SPOT;SAN JUSTO ILUM;0;1542,02;1387,82;1146,96;21;$;S;S;S;S
7170-02;7170-02;SPOT MOVIL 16CM NG POLICARBONATO GU10;ILUMINACION;SPOT;SAN JUSTO ILUM;0;1542,02;1387,82;1146,96;21;$;S;S;S;S
7171-13;7171-13;SPOT MOVIL 16X16CM ACERO POLICARB GU10;ILUMINACION;SPOT;SAN JUSTO ILUM;0;3307,66;2976,89;2460,24;21;$;S;S;S;S
7171-01;7171-01;SPOT MOVIL 16X16CM BL POLICARBONATO GU1;ILUMINACION;SPOT;SAN JUSTO ILUM;0;1768,54;1591,68;1315,44;21;$;S;S;S;S
7171-02;7171-02;SPOT MOVIL 16X16CM NG POLICARBONATO GU1;ILUMINACION;SPOT;SAN JUSTO ILUM;0;1768,54;1591,68;1315,44;21;$;S;S;S;S
7111-13;7111-13;SPOT MOVIL CUADR 93MM GU10 ACE;ILUMINACION;SPOT;SAN JUSTO ILUM;0;1703,2;1532,88;1266,84;21;$;S;S;S;S
7111-01;7111-01;SPOT MOVIL CUADR 93MM GU10 BLA;ILUMINACION;SPOT;SAN JUSTO ILUM;0;923,47;831,12;686,88;21;$;S;S;S;S
7111-02;7111-02;SPOT MOVIL CUADR 93MM GU10 NEG;ILUMINACION;SPOT;SAN JUSTO ILUM;0;923,47;831,12;686,88;21;$;S;S;S;S
G6170-01;G6170-01;SPOT MOVIL LAMP AR-111 GU10 Ø15CM BL;ILUMINACION;SPOT;SAN JUSTO ILUM;0;1787,41;1608,67;1329,48;21;$;S;S;S;S
7115-13;7115-13;SPOT MOVIL REDON 93MM GU10 ACE;ILUMINACION;SPOT;SAN JUSTO ILUM;0;1514,44;1362,99;1126,44;21;$;S;S;S;S
7110-01;7110-01;SPOT MOVIL REDON 93MM GU10 BLA;ILUMINACION;SPOT;SAN JUSTO ILUM;0;752,14;676,92;559,44;21;$;S;S;S;S
7110-02;7110-02;SPOT MOVIL REDON 93MM GU10 NEG;ILUMINACION;SPOT;SAN JUSTO ILUM;0;752,14;676,92;559,44;21;$;S;S;S;S
6460-28;6460-28;SPOT REDON MOV 1L DICROLED PLA;ILUMINACION;SPOT;SAN JUSTO ILUM;0;3152,29;2837,06;2344,68;21;$;S;S;S;S
6460-01;6460-01;SPOT SEMIEMB 100 MOV 1L DICROLED BL ;ILUMINACION;SPOT;SAN JUSTO ILUM;0;3152,29;2837,06;2344,68;21;$;S;S;S;S
6460-02;6460-02;SPOT SEMIEMB 100 MOV 1L DICROLED NG;ILUMINACION;SPOT;SAN JUSTO ILUM;0;3152,29;2837,06;2344,68;21;$;S;S;S;S
6450-13;6450-13;SPOT SEMIEMB 100X100 MOV 1L DICROLED ACE;ILUMINACION;SPOT;SAN JUSTO ILUM;0;6247,96;5623,16;4647,24;21;$;S;S;S;S
6450-01;6450-01;SPOT SEMIEMB 100X100 MOV 1L DICROLED BL;ILUMINACION;SPOT;SAN JUSTO ILUM;0;3981,38;3583,25;2961,36;21;$;S;S;S;S
TO1003-02-60;TO1003-02-60;TORTUGA LED REDONDA 15W 260 N;ILUMINACION;TORTUGA;SAN JUSTO ILUM;0;35343,34;31809,01;26288,43;21;$;S;S;S;S
TO1001-02-60;TO1001-02-60;TORTUGA LED OVAL 12W 230X105 N;ILUMINACION;TORTUGAS;SAN JUSTO ILUM;0;19750,69;17775,62;14690,6;21;$;S;S;S;S
8400-01;8400-01;TORTUGA MET OVAL CHICA BLANCA;ILUMINACION;TORTUGAS;SAN JUSTO ILUM;0;2658,61;2392,75;1977,48;21;$;S;S;S;S
8500-01;8500-01;TORTUGA METAL REDON CHICA BLA;ILUMINACION;TORTUGAS;SAN JUSTO ILUM;0;2658,61;2392,75;1977,48;21;$;S;S;S;S
8300-01;8300-01;TORTUGA METAL REDON GRANDE BLA;ILUMINACION;TORTUGAS;SAN JUSTO ILUM;0;3454,31;3108,88;2569,32;21;$;S;S;S;S
8600-01;8600-01;TORTUGA OVAL GRANDE METAL BLA;ILUMINACION;TORTUGAS;SAN JUSTO ILUM;0;3454,31;3108,88;2569,32;21;$;S;S;S;S
CR8822-13-41;CR8822-13-41;VELAD ACERO P/PANT 15X20 BL;ILUMINACION;VELADOR;SAN JUSTO ILUM;0;13242,24;11918,02;9849,6;21;$;S;S;S;S
CR8822-13-42;CR8822-13-42;VELAD ACERO P/PANT 15X20 NG;ILUMINACION;VELADOR;SAN JUSTO ILUM;0;13242,24;11918,02;9849,6;21;$;S;S;S;S
CR8822-13-44;CR8822-13-44;VELADOR ACERO PANT ROJO 15X20;ILUMINACION;VELADOR;SAN JUSTO ILUM;0;13242,24;11918,02;9849,6;21;$;S;S;S;S
LR5800-01;LR5800-01;VELADOR DE MESA RADIO BL TUL POLICARBON;ILUMINACION;VELADOR;SAN JUSTO ILUM;0;6385,9;5747,31;4749,84;21;$;S;S;S;S
LR8800-01;LR8800-01;VELADOR DE MESA RADIO BLANCO;ILUMINACION;VELADOR;SAN JUSTO ILUM;0;5808;5227,2;4320;21;$;S;S;S;S
LR8800-31;LR8800-31;VELADOR DE MESA RADIO CELESTE;ILUMINACION;VELADOR;SAN JUSTO ILUM;0;5808;5227,2;4320;21;$;S;S;S;S
LR8800-02;LR8800-02;VELADOR DE MESA RADIO NEGRO;ILUMINACION;VELADOR;SAN JUSTO ILUM;0;5808;5227,2;4320;21;$;S;S;S;S
LR8800-30;LR8800-30;VELADOR DE MESA RADIO ROSA;ILUMINACION;VELADOR;SAN JUSTO ILUM;0;5808;5227,2;4320;21;$;S;S;S;S
LR5750-01;LR5750-01;VELADOR PINZA CON BARRAL BL TUL POLICAR;ILUMINACION;VELADOR;SAN JUSTO ILUM;0;6385,9;5747,31;4749,84;21;$;S;S;S;S
LR5750-30;LR5750-30;VELADOR PINZA CON BARRAL ROSA TUL POLICARBONATO;ILUMINACION;VELADOR;SAN JUSTO ILUM;0;6385,9;5747,31;4749,84;21;$;S;S;S;S
S30120;S30120;ACCESORIO ALUMIN BLANCO 300x1200MM;ACC DE PANEL;30X120;SASSIN;0;12231,29;11008,16;9097,65;21;$;S;S;S;S
S6060;S6060;ACCESORIO P/PANEL 60X60CM SOBREPONER;ACC DE PANEL;60X60;SASSIN;0;11167,7;10050,93;8306,55;21;$;S;S;S;S
AP-LED-100W;AP-LED-100W;LUM. ALUMBRADO PUBLICO 100W LUZ DIA;ALUMBRADO;PUBLICO;SASSIN;0;63815,4;57433,86;47466;21;$;S;S;S;S
AP-LED-50W;AP-LED-50W;LUM. ALUMBRADO PUBLICO 50W LUZ DIA;ALUMBRADO;PUBLICO;SASSIN;0;37225,65;33503,09;27688,5;21;$;S;S;S;S
AP-LED-150W;AP-LED-150W;LUMINARIA ALUMBRADO PUBLICO 150W LUZ DIA;ALUMBRADO;PUBLICO;SASSIN;0;95723,1;86150,79;71199;21;$;S;S;S;S
6890-62 3;6890-62 3;DETECTORES PUNTAS DE PRUEBA 3 EN 1;DETECTORES;PUNTAS DE PRUEBA;SASSIN;0;3419,33;3077,39;2543,3;21;$;S;S;S;S
3SL36-225;3SL36-225;DIFERENCIAL BIPOLAR 25A;DIFERENCIALES;BIPOLAR;SASSIN;0;13726,52;12353,87;10209,81;21;$;S;S;S;S
3SL36-240;3SL36-240;DIFERENCIAL BIPOLAR 40A;DIFERENCIALES;BIPOLAR;SASSIN;0;14980,7;13482,63;11142,67;21;$;S;S;S;S
TS-SMD-12-CH;TS-SMD-12-CH;DRIVER P/ LUMINARIA A LED 12W;DRIVERS;P/ LED;SASSIN;0;2233,54;2010,19;1661,31;21;$;S;S;S;S
TS-SMD-20-CH;TS-SMD-20-CH;DRIVER P/ LUMINARIA A LED 20W;DRIVERS;P/ LED;SASSIN;0;3243,95;2919,55;2412,86;21;$;S;S;S;S
TS-SMD-8-CH;TS-SMD-8-CH;DRIVER P/ LUMINARIA A LED 8W;DRIVERS;P/ LED;SASSIN;0;2233,54;2010,19;1661,31;21;$;S;S;S;S
TS-SMD-48CH;TS-SMD-48CH;DRIVER P/ PANEL DE LED DE 48W;DRIVERS;P/ LED;SASSIN;0;9040,52;8136,46;6724,35;21;$;S;S;S;S
WL1627;WL1627;ESTACA 1 LAMP PAR38 2X80W;ESTACAS;DE JARDIN ;SASSIN;0;3797,4;3417,66;2824,51;21;$;S;S;S;S
WL1628;WL1628;ESTACA 2 LAMP PAR38 2X80W;ESTACAS;DE JARDIN ;SASSIN;0;5849,75;5264,77;4351,05;21;$;S;S;S;S
SAS001;SAS001;ESTACA C/LUZ LED PANEL SOLAR;ESTACAS;DE JARDIN ;SASSIN;0;402,25;362,03;299,2;21;$;S;S;S;S
WL1625;WL1625;LUM JARDIN PAR38 1 LAMP 80W;ESTACAS;DE JARDIN ;SASSIN;0;3190,77;2871,69;2373,3;21;$;S;S;S;S
WL1626;WL1626;LUM JARDIN PAR38 2 LAMP 2X80W;ESTACAS;DE JARDIN ;SASSIN;0;5849,75;5264,77;4351,05;21;$;S;S;S;S
RT16-00125;RT16-00125;FUSIBLE NH TAMAÑO 00 125A;FUSIBLES;TAMAÑO 00;SASSIN;0;3815,96;3434,36;2838,32;21;$;S;S;S;S
RT16-00160;RT16-00160;FUSIBLE NH TAMAÑO 00 160A;FUSIBLES;TAMAÑO 00;SASSIN;0;3815,96;3434,36;2838,32;21;$;S;S;S;S
RT16-000100;RT16-000100;FUSIBLE NH TAMAÑO 000 100A;FUSIBLES;TAMAÑO 00;SASSIN;0;3475,25;3127,72;2584,89;21;$;S;S;S;S
RT16-00032;RT16-00032;FUSIBLE NH TAMAÑO 000 32A;FUSIBLES;TAMAÑO 00;SASSIN;0;3475,25;3127,72;2584,89;21;$;S;S;S;S
RT16-00036;RT16-00036;FUSIBLE NH TAMAÑO 000 36A;FUSIBLES;TAMAÑO 00;SASSIN;0;3338,92;3005,02;2483,49;21;$;S;S;S;S
RT16-00040;RT16-00040;FUSIBLE NH TAMAÑO 000 40A;FUSIBLES;TAMAÑO 00;SASSIN;0;3338,92;3005,02;2483,49;21;$;S;S;S;S
RT16-00050;RT16-00050;FUSIBLE NH TAMAÑO 000 50A;FUSIBLES;TAMAÑO 00;SASSIN;0;3338,92;3005,02;2483,49;21;$;S;S;S;S
RT16-00063;RT16-00063;FUSIBLE NH TAMAÑO 000 63A;FUSIBLES;TAMAÑO 00;SASSIN;0;3338,92;3005,02;2483,49;21;$;S;S;S;S
RT16-00080;RT16-00080;FUSIBLE NH TAMAÑO 000 80A;FUSIBLES;TAMAÑO 00;SASSIN;0;3338,92;3005,02;2483,49;21;$;S;S;S;S
RT16-1100;RT16-1100;FUSIBLE NH TAMAÑO 01 100A;FUSIBLES;TAMAÑO 01;SASSIN;0;10270,96;9243,86;7639,56;21;$;S;S;S;S
RT16-1125;RT16-1125;FUSIBLE NH TAMAÑO 01 125A;FUSIBLES;TAMAÑO 01;SASSIN;0;10270,96;9243,86;7639,56;21;$;S;S;S;S
RT16-1160;RT16-1160;FUSIBLE NH TAMAÑO 01 160A;FUSIBLES;TAMAÑO 01;SASSIN;0;10270,96;9243,86;7639,56;21;$;S;S;S;S
RT16-1200;RT16-1200;FUSIBLE NH TAMAÑO 01 200A;FUSIBLES;TAMAÑO 01;SASSIN;0;10270,96;9243,86;7639,56;21;$;S;S;S;S
RT16-1225;RT16-1225;FUSIBLE NH TAMAÑO 01 225A;FUSIBLES;TAMAÑO 01;SASSIN;0;4728,2;4255,38;3516,84;21;$;S;S;S;S
RT16-1250;RT16-1250;FUSIBLE NH TAMAÑO 01 250A;FUSIBLES;TAMAÑO 01;SASSIN;0;10912,9;9821,61;8117,03;21;$;S;S;S;S
RT16-163;RT16-163;FUSIBLE NH TAMAÑO 01 63A;FUSIBLES;TAMAÑO 01;SASSIN;0;10413,66;9372,29;7745,69;21;$;S;S;S;S
RT16-180;RT16-180;FUSIBLE NH TAMAÑO 01 80A;FUSIBLES;TAMAÑO 01;SASSIN;0;10413,66;9372,29;7745,69;21;$;S;S;S;S
RT16-2200;RT16-2200;FUSIBLE NH (ACR) TAMAÑO 02 -  200A;FUSIBLES;TAMAÑO 02;SASSIN;0;13409,35;12068,41;9973,9;21;$;S;S;S;S
RT16-2250;RT16-2250;FUSIBLE NH TAMAÑO 02 250A;FUSIBLES;TAMAÑO 02;SASSIN;0;13409,35;12068,41;9973,9;21;$;S;S;S;S
RT16-2315;RT16-2315;FUSIBLE NH TAMAÑO 02 315A;FUSIBLES;TAMAÑO 02;SASSIN;0;13409,35;12068,41;9973,9;21;$;S;S;S;S
RT16-2355;RT16-2355;FUSIBLE NH TAMAÑO 02 355A;FUSIBLES;TAMAÑO 02;SASSIN;0;13409,35;12068,41;9973,9;21;$;S;S;S;S
RT16-2400;RT16-2400;FUSIBLE NH TAMAÑO 02 400A;FUSIBLES;TAMAÑO 02;SASSIN;0;13409,35;12068,41;9973,9;21;$;S;S;S;S
EV-1020;EV-1020;CABLE GUIRNALDA E27 NORMALIZADA 10M;GUIRNALDA;NORMALIZADA;SASSIN;0;28185,14;25366,62;20964,15;21;$;S;S;S;S
